DocId;Nom du professionnel;Partenaires;Activité du professionnel;Ville;Code postal du professionnel;Site Web;Adresse;Téléphone;Email de l'établissement;questionnaire_de_satisfaction;coordonnees_geographiques;region;departement
112817;CHATEAU CHALABRE;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Lieu de visite;CHALABRE;11230;http://www.chateau-chalabre.com;Allée du Château;04.68.69.37.85;chateau.chalabre.contact@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=112817;42.983999, 2.007887;Occitanie;Aude
;Bandol Tourisme;DGE Provence-Alpes-Côte d'Azur|ADN Tourisme|RT OT - FROT PACA;Office de tourisme;BANDOL;83150;http://www.bandoltourisme.fr;3 Allée Alfred Vivien;04.94.29.41.35;bandoltourisme@bandoltourisme.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt105565;43.134681, 5.753158;Provence-Alpes-Côte d'Azur;Var
;Pierre et Vacances;CCI Martinique Délégation Martinique 2|CCI Martinique Délégation Martinique 1|CCI Martinique|DGE Martinique;Hôtel-restaurant;SAINTE-LUCE;97228;https://www.pierreetvacances.com/fr-fr/fp_LUL_location-village-sainte-luce;La Pointe Philippeau;0596621262;reception.ste-luce@groupepvcp.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt120782;;;
;SERVICE PRESTIGE;CSNERT|DGE Ile-de-France|HEADLIGHT CONSULTING;VTC - Limousine;LE BOURGET;93350;http://.www.serviceprestige.fr;18 avenue de l'Europe;0174377788;catherine.dujardin@serviceprestige.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt128966;48.9321, 2.423185;Île-de-France;Seine-Saint-Denis
;Commune de BISCARROSSE (Nord);DGE Nouvelle-Aquitaine|Landes Attractivité;Lieu de visite;BISCARROSSE;40600;http://www.ville-biscarrosse.fr/;149, Avenue du 14 Juillet BP 40101;05 58 83 40 40;secretariat.maire@ville-biscarrosse.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt129883;44.395809, -1.166798;Nouvelle-Aquitaine;Landes
;Alpha Plongée Martinique;CCI Martinique Délégation Martinique 2|CCI Martinique Délégation Martinique 1|CCI Martinique|DGE Martinique;Sport de nature;LES ANSES-D'ARLET;97217;http://www.alphaplongee.com/;Avenue Robert Deloy Grande Anse;06 96 81 93 42;contact@alphaplongee.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt133410;14.502596, -61.084165;Martinique;Martinique
;Office de Tourisme de Biot;DGE Provence-Alpes-Côte d'Azur|ADN Tourisme|RT OT - FROT PACA;Office de tourisme;BIOT;06410;https://www.biot-tourisme.com;4, chemin Neuf;04 93 65 78 00;tourisme@biot.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt134204;43.62785, 7.095976;Provence-Alpes-Côte d'Azur;Alpes-Maritimes
;DOMAINE DE L'ESQUIRAS;DGE Auvergne Rhone-Alpes|Yelloh Village;Camping;VALLON-PONT-D'ARC;07150;https://www.yellohvillage.fr/camping/domaine_de_l_esquiras;Quartier Saint Martin - 1280 chemin du Fez;04 75 88 04 16;info@yellohvillage-esquiras.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt136769;44.415165, 4.378023;Auvergne-Rhône-Alpes;Ardèche
;LES CASCADES;Yelloh Village|DGE Occitanie;Camping;LA ROQUE-SUR-CEZE;30200;https://www.yellohvillage.fr/camping/les_cascades;693 Route de Donnat;04 66 82 72 97;info@yellohvillage-lescascades.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt136777;44.188614, 4.524613;Occitanie;Gard
;LE SONATA;Qualité Tourisme  Ile de la Réunion|DGE La Reunion;Restaurant;SAINT-DENIS;97490;https://www.facebook.com/LeSonataCantine/;18 rue de Nice;0262 23 55 68;sonatarestaurant@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt137500;-20.912505, 55.485488;La Réunion;La Réunion
;Office De Tourisme Du Pays De Domfront;RT OT - FROTSI NORMANDIE|DGE Normandie|ADN Tourisme;Office de tourisme;DOMFRONT;61700;http://www.ot-domfront.com;12 Place De La Roirie;02.33.38.53.97;info@ot-domfront.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt138600;48.594099, -0.651397;Normandie;Orne
;Grotte de VILLARS;DGE Nouvelle-Aquitaine|CDT Dordogne;Lieu de visite;VILLARS;24530;https://www.grotte-villars.com;Le Cluzeau;0553548236;contact@grotte-villars.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt139275;45.437982, 0.783508;Nouvelle-Aquitaine;Dordogne
;L'Azimut;DGE Provence-Alpes-Côte d'Azur|Bistrot de Pays;Café, bar, brasserie;SENEZ;04330;https://lazimut-senez.fr/;Les Ferais;06 74 43 67 13;contact@lazimut-senez.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt152489;43.912069, 6.404876;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence
;OT Destination Ile de Ré - BIT St Clément des Baleines;DGE Nouvelle-Aquitaine|ADN Tourisme|Charentes Tourisme;Office de tourisme;SAINT-CLEMENT-DES-BALEINES;17590;http://www.iledere.com;8 place de l'Eglise;0546090055;tourisme@iledere.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt156246;46.228776, -1.542293;Nouvelle-Aquitaine;Charente-Maritime
;Office De Tourisme Rambouillet Territoires;DGE Ile-de-France|ADN Tourisme|RT OT - CRT IDF;Office de tourisme;RAMBOUILLET;78120;http://www.rambouillet-tourisme.fr;1 Rue Charles De Gaulle;01.34.83.21.21;contact@rambouillet-tourisme.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt157005;48.645466, 1.819546;Île-de-France;Yvelines
;Destination Royan Atlantique - BIT Cozes;DGE Nouvelle-Aquitaine|ADN Tourisme|Charentes Tourisme;Office de tourisme;COZES;17120;http://www.royanatlantique.fr;8 rue de l'Hôtel de Ville;05 46 08 21 00;contact@royanatlantique.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt157499;45.584277, -0.830946;Nouvelle-Aquitaine;Charente-Maritime
;Destination Royan Atlantique - BIT Mortagne sur Gironde;DGE Nouvelle-Aquitaine|ADN Tourisme|Charentes Tourisme;Office de tourisme;MORTAGNE-SUR-GIRONDE;17120;http://www.royanatlantique.fr;1 place des Halles;05 46 08 21 00;contact@royanatlantique.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt157500;45.480712, -0.789426;Nouvelle-Aquitaine;Charente-Maritime
;Office De Tourisme Intercommunal Landes Atlantique Sud - BIT de Vieux-Boucau;DGE Nouvelle-Aquitaine|Landes Attractivité|ADN Tourisme|RT OT - MONA;Office de tourisme;VIEUX-BOUCAU-LES-BAINS;40480;https://www.landesatlantiquesud.com;11, Mail André Rigal;05 58 48 13 47;vieux-boucau@landesatlantiquesud.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt158341;43.785671, -1.402073;Nouvelle-Aquitaine;Landes
;LES CASELLES;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Chambre d'hôtes;SAINT-BEAUZELY;12620;https://www.chambresdhotesmillauaveyron.com/;CHEMIN DES AIRES lieu-dit Azinières;05.65.71.75.75;contact@lescaselles.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt220608;44.150675, 2.98998;Occitanie;Aveyron
;Office de Tourisme Gap Tallard Vallées;DGE Provence-Alpes-Côte d'Azur|ADN Tourisme|RT OT - FROT PACA;Office de tourisme;GAP;05000;https://www.gap-tallard-vallees.fr/;1 Place Jean Marcellin;04 92 52 56 56;info@gap-tallard-vallees.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt221557;44.559242, 6.079725;Provence-Alpes-Côte d'Azur;Hautes-Alpes
;Musée du nougat - Fabrique Arnaud-Soubeyran;CCI Drome|CCI Auvergne-Rhône-Alpes|DGE Auvergne Rhone-Alpes;Lieu de visite;MONTELIMAR;26200;https://www.nougatsoubeyran.com/;22 avenue de Gournier Nationale 7;04 75 51 01 35;communication@nougatsoubeyran.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt223223;44.532156, 4.741167;Auvergne-Rhône-Alpes;Drôme
;LES BONBONS DE JULIEN;CCI Lyon|CCI Auvergne-Rhône-Alpes|DGE Auvergne Rhone-Alpes;Lieu de visite;BOURG-ARGENTAL;42220;https://www.fabrique-julien.fr/;48 Bd d'Almandet,;04 77 51 55 88;accueil@fabrique-julien.Fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt223749;45.299172, 4.571672;Auvergne-Rhône-Alpes;Loire
;Les Bateliers des marais du Cotentin;CCI Ouest Normandie|NORMANDIE QUALITE TOURISME|DGE Normandie;Lieu de visite;CARENTAN;50500;http://www.decouvertemarais.com;Embarcadère de Port Jourdan village des Ponts d'Ouve;06 83 60 08 12;accueil@decouvertemarais.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt226590;;;
;Ecomusée du Marais Salant;DGE Nouvelle-Aquitaine|Charentes Tourisme;Ecomusée;LOIX;17111;https://www.marais-salant.com;Route de La Passe B.P. 50021;05 46 29 06 77;ecomusee@marais-salant.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt228873;;;
;Lacs et Gorges du Verdon Tourisme - BIT d'Aiguines;DGE Provence-Alpes-Côte d'Azur|ADN Tourisme|RT OT - FROT PACA;Office de tourisme;AIGUINES;83630;http://www.lacs-gorges-verdon.fr;Allée Des Tilleuls;04 94 70 19 12;tourisme@cclgv.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt230122;43.774546, 6.243216;Provence-Alpes-Côte d'Azur;Var
;Maison du Patrimoine oral de Bourgogne;DGE Bourgogne Franche-Comté|Bourgogne-Franche-Comté Tourisme;Lieu de visite;ANOST;71550;http://mpo-bourgogne.org/;2 place de la Bascule;0385827700;contact@mpo-bourgogne.org;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt231027;47.077431, 4.099825;Bourgogne-Franche-Comté;Saône-et-Loire
;Camping Les Grottes de Roffy;Camping Qualité|DGE Nouvelle-Aquitaine;Camping;SAINTE-NATHALENE;24200;https://www.roffy.fr/;D47 ROUTE DE ROFFY;0553591561;direction@roffy.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt231227;44.904201, 1.281546;Nouvelle-Aquitaine;Dordogne
;Mountain wake park;CCI Hautes Alpes|DGE Provence-Alpes-Côte d'Azur|Engagement Qualité PACA;Sport de nature;SAINT-JULIEN-EN-CHAMPSAUR;05500;https://fr-fr.facebook.com/MOUNTAINWAKEPARK/;plan d'eau du champsaur;0681197287;mountainwakepark05@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt234350;44.658471, 6.105115;Provence-Alpes-Côte d'Azur;Hautes-Alpes
;Camping La Chêneraie;Camping Qualité|DGE Occitanie;Camping;SAINT-GERY;46330;https://www.cheneraie.com/;Lieu Dit Le Cuzoul La Chêneraie;05 65 31 40 29;cheneraiela@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt235356;;;
;Office De Tourisme Communautaire Grand Poitiers - BIT de Chasseneuil Du Poitou;DGE Nouvelle-Aquitaine|ADN Tourisme;Office de tourisme;CHASSENEUIL-DU-POITOU;86360;http://www.tourisme-chasseneuil-du-poitou.fr;Place Du Centre;05.49.52.83.64;tourisme.chasseneuil@visitpoitiers.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt238184;46.65128, 0.374972;Nouvelle-Aquitaine;Vienne
;Destination Pays Bigouden Sud - BIT de Lesconil;RT OT - Offices De Tourisme De Bretagne|DGE Bretagne|ADN Tourisme;Office de tourisme;PLOBANNALEC-LESCONIL;29740;http://www.destination-paysbigouden.com;9 Rue du Port;02 98 87 86 99;pbs@destination-paysbigouden.bzh;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt240047;47.798145, -4.214201;Bretagne;Finistère
;MARJO GREEN;CCI Grand Lille|CCI Hauts de France|DGE  Hauts de France|CRT Hauts de France;Restaurant;MARCQ-EN-BAROEUL;59700;https://marjogreen.fr/;96 rue de l'Abbe Bonpain;06 73 61 53 53;contact@marjogreen.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt240770;50.6574, 3.087196;Hauts-de-France;Nord
;OFFICE DE TOURISME INTERCOMMUNAL ALPILLES EN PROVENCE BIT Fontvieille;RT OT – ADT BOUCHES DU RHONE|DGE Provence-Alpes-Côte d'Azur|ADN Tourisme|RT OT - FROT PACA;Office de tourisme;FONTVIEILLE;13990;http://www.alpillesenprovence.com;AVENUE DES MOULINS;04 90 54 67 49;saintremy@alpillesenprovence.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt240855;43.724982, 4.708605;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône
;Office De Tourisme Communautaire des Ballons des Hautes Vosges - BIT LE MÉNIL;DGE Grand-Est|ADN Tourisme;Office de tourisme;LE MENIL;88160;http://www.ballons-hautes-vosges.com;Place du 1er RCP;03 56 11 00 90;info.tourisme@ballons-hautes-vosges.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt241409;;;
;VILLA GARRIGA;Qualité Tourisme  Ile de la Réunion|DGE La Reunion;Chambre d'hôtes;SAINT-PAUL;97460;http://www.villagarriga.re;133 A, rue Eglise Saint Thomas Bois de Nèfles;02 62 70 46 05;contact@villagarriga.re;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt246146;-20.992476, 55.309832;La Réunion;La Réunion
;Office De Tourisme Dinan - Cap Fréhel Tourisme - BIT de Matignon;RT OT - Offices De Tourisme De Bretagne|DGE Bretagne|ADN Tourisme;Office de tourisme;MATIGNON;22550;http://www.dinan-capfrehel.com;Place du Général de Gaulle;0 825 95 01 22;accueilmatignon@dinan-capfrehel.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt247060;48.596343, -2.291894;Bretagne;Côtes-d'Armor
;Office De Tourisme Dinan - Cap Fréhel Tourisme - BIT de Plancoët;RT OT - Offices De Tourisme De Bretagne|DGE Bretagne|ADN Tourisme;Office de tourisme;PLANCOET;22130;http://www.dinan-capfrehel.com;1 Rue des Venelles;0 825 95 01 22;accueilplancoet@dinan-capfrehel.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt247062;48.522356, -2.235579;Bretagne;Côtes-d'Armor
;Office De Tourisme Presqu'île De Crozon - Aulne Maritime - BIT de Lanvéoc;RT OT - Offices De Tourisme De Bretagne|DGE Bretagne|ADN Tourisme;Office de tourisme;LANVEOC;29160;https://www.crozon-tourisme.bzh/;2 Grand Rue;02 98 27 59 04;tourisme-lanveoc@comcom-crozon.bzh;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt247164;48.287003, -4.461615;Bretagne;Finistère
;Office De Tourisme Bretagne Côte De Granit Rose - BIT de Penvénan;RT OT - Offices De Tourisme De Bretagne|DGE Bretagne|ADN Tourisme;Office de tourisme;PENVENAN;22710;http://www.bretagne-cotedegranitrose.com;13, place de l’église;02 96 92 81 09;contact@bretagne-cotedegranitrose.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt247256;48.812047, -3.296386;Bretagne;Côtes-d'Armor
;CHOCOLATERIE SCOP ETHIQUABLE;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Lieu de visite;FLEURANCE;32500;https://www.ethiquable.coop;Allée du Commerce Equitable;05.32.10.90.16;chocolaterie@ethiquable.coop;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt248151;;;
;Office de Tourisme et des Congrès du Pays de Manosque - BIT de Riez;DGE Provence-Alpes-Côte d'Azur|ADN Tourisme|RT OT - FROT PACA;Office de tourisme;RIEZ;04500;https://www.durance-luberon-verdon.com/;3 Place Maxime Javelly;04.92.77.99.09;riez@tourisme-dlva.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt248234;43.817224, 6.091916;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence
115254;HOTEL ILE DE LA LAGUNE;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Hôtel-restaurant;SAINT-CYPRIEN;66750;http://www.hotel--ile-lagune.com;Bd de l'Almandin;04.68.21.01.02;contact@hotel-ile-lagune.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115254;42.608813, 3.036116;Occitanie;Pyrénées-Orientales
115264;JARDIN MEDIEVAL;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Lieu de visite;UZES;30700;http://www.jardinmedievaluzes.com;Impasse Port Royal;04.66.22.38.21;jardinmedievaluzes@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115264;44.01182, 4.420427;Occitanie;Gard
115278;BEST WESTERN HOTEL HERMITAGE;CCI Hauts de France|CCI Littoral Hauts de France|DGE  Hauts de France|CRT Hauts de France;Hôtel-restaurant;MONTREUIL;62170;http://www.hermitage-montreuil.com;PLACE GAMBETTA;03 21 97 97 98;y.delgrange@hermitage-montreuil.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115278;50.464218, 1.763199;Hauts-de-France;Pas-de-Calais
115488;FLOWER CAMPING LE MÂT;DGE Bretagne|Flower Campings;Camping;TREVOU-TREGUIGNEC;22660;https://www.campinglemat.com/;38 rue de Trestel;02 96 23 71 52;admin@campinglemat.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115488;48.819674, -3.354101;Bretagne;Côtes-d'Armor
115679;Office de Tourisme Villard de Lans;DGE Auvergne Rhone-Alpes|RT OT- Fdot Isere|ADN Tourisme;Office de tourisme;VILLARD-DE-LANS;38250;http://www.villarddelans.com;31 avenue Général de Gaulle;04.76.95.10.38;info@villarddelans.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115679;45.07105, 5.551106;Auvergne-Rhône-Alpes;Isère
;CHÂTEAU DE CENEVIERES;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Lieu de visite;CENEVIERES;46330;http://www.chateau-cenevieres.com;Au Château;06.07.01.76.69;contact@chateau-cenevieres.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qsdf1713;44.462637, 1.751358;Occitanie;Lot
;MUSEE DE LA SOIE;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Lieu de visite;SAINT-HIPPOLYTE-DU-FORT;30170;http://www.museedelasoie-cevennes.com;3 Place du 8 mai 1945;04.30.67.26.94;contact@museedelasoie-cevennes.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qsdf1671;43.965273, 3.853786;Occitanie;Gard
115889;Hôtel Muller Wellness et Spa;DGE Grand-Est|Fédération Internationale des Logis;Hôtel-restaurant;NIEDERBRONN-LES-BAINS;67110;http://www.hotelmuller.com/fr/;16 AVENUE DE LA LIBERATION;03 88 63 38 38;contact@hotelmuller.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115889;48.952225, 7.63524;Grand Est;Bas-Rhin
;LA TABLE DE HAUTE SERRE;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Restaurant;CIEURAC;46230;https://www.hauteserre.fr;Château de Haute Serre;05.65.20.80.20;hauteserre@g-vigouroux.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20068;44.369393, 1.521683;Occitanie;Lot
;CHATEAU CAPITOUL;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;NARBONNE;11100;http://www.chateau-capitoul.com;Route de Gruissan;04.68.49.23.30;contact@chateau-capitoul.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20279;43.154121, 3.050857;Occitanie;Aude
;CHATEAU FAITEAU;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;LA LIVINIERE;34210;http://www.chateaufaiteau.com;17 bis route des Mourgues;06.23.00.45.61;contact@chateaufaiteau.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20324;43.315215, 2.635549;Occitanie;Hérault
;HOTEL ELISEO;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Hôtel-restaurant;LOURDES;65100;http://www.hoteleliseolourdes.fr;4, RUE REINE ASTRID;05.62.41.41.41;contact@hoteleliseolourdes.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20659;43.095278, -0.056386;Occitanie;Hautes-Pyrénées
;SAS La Résidence du Château de Jouarres;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Résidence de tourisme;AZILLE;11700;https://www.la-residence-du-chateau-de-jouarres.com/;Hameau de Jouarres;04.68.40.45.00;residence.chateau.jouarres@orange.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20813;;;
;LES VIGNERONS SOMMIEROIS;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;SOMMIERES;30250;http://www.les-vignerons-du-sommierois.com;2 rue de l'Amède;04.66.80.03.31;contact@vin-vds.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20952;43.781678, 4.081347;Occitanie;Gard
;MAISON GELAS;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;VIC-FEZENSAC;32190;http://www.gelas.com;AVENUE DE LA HOUNTETE BP 3;05.62.06.30.11;pg@gelas.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20975;43.755514, 0.297155;Occitanie;Gers
;LES COLOMBES D'ENSERUNE;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Chambre d'hôtes;COLOMBIERS;34440;https://www.chambres-hotes.fr/chambres-hotes_les-colombes-d-enserune_colombiers_39992.htm;1 RUE D'ENSERUNE;06.11.46.80.86;patrick.giovannoni@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt21163;43.313249, 3.139416;Occitanie;Hérault
;SPEL ET EAUX;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Sport de nature;NALZEN;09300;http://www.speleteaux.fr;La place;06.13.12.03.29;contact@speleteaux.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt21181;42.916946, 1.757891;Occitanie;Ariège
;LA FERME DES CAMPAGNES;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;ROCAMADOUR;46500;http://www.ferme-des-campagnes.com;LES CAMPAGNES;05.65.33.62.54;ferme-des-campagnes@wanadoo.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt21185;44.808565, 1.615139;Occitanie;Lot
;Office de Tourisme du Montreuillois en Côte d'Opale - BIT Rang-du-Fliers;RT OT - Pas-de-Calais Tourisme|ADN Tourisme|DGE  Hauts de France;Office de tourisme;RANG-DU-FLIERS;62180;https://www.destinationmontreuilsurmer.com/;152 Route de Merlimont;03 21 84 34 00;accueil@destinationmontreuilsurmer.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt159232;50.418366, 1.638207;Hauts-de-France;Pas-de-Calais
;Le Château de Corcelle;DGE Bourgogne Franche-Comté|Bourgogne-Franche-Comté Tourisme;Chambre d'hôtes;CHATENOY-LE-ROYAL;71880;https://www.chateau-de-corcelle.com;Chateau de Corcelle 4 Rue du Parc;0686710897;adelaide.dechanet@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt159464;46.795889, 4.821358;Bourgogne-Franche-Comté;Saône-et-Loire
;Office De Tourisme De Haute Maurienne Vanoise - BIT Lanslevillard;RT OT - OT73SMB|DGE Auvergne Rhone-Alpes|ADN Tourisme;Office de tourisme;LANSLEBOURG-MONT-CENIS;73480;http://www.haute-maurienne-vanoise.com;Rue sous l'église Lanslevillard;0479205167;valcenis.lanslevillard@hautemaurienne.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt159825;45.284775, 6.876009;Auvergne-Rhône-Alpes;Savoie
;Office De Tourisme De Haute Maurienne Vanoise - BIT Lanslebourg;RT OT - OT73SMB|DGE Auvergne Rhone-Alpes|ADN Tourisme;Office de tourisme;LANSLEBOURG-MONT-CENIS;73480;http://www.haute-maurienne-vanoise.com;6 Rue Napoleon - Lanslebourg Mont Cenis Lanslebourg;0479205167;valcenis.lanslebourg@hautemaurienne.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt159826;45.286141, 6.883139;Auvergne-Rhône-Alpes;Savoie
;YakOcean;DGE Nouvelle-Aquitaine|Landes Attractivité;Sport de nature;SANGUINET;40460;https://www.yakocean.com;Plage de Caton - chemin de Sabas;06 11 92 05 83;contact@yakocean.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt160392;44.495178, -1.076227;Nouvelle-Aquitaine;Landes
;Courchevel Tourisme - BIT Courchevel Village;RT OT - OT73SMB|DGE Auvergne Rhone-Alpes|ADN Tourisme;Office de tourisme;SAINT-BON-TARENTAISE;73120;https://www.courchevel.com/fr;Rue des rois Courchevel 1550;0479083705;ot1550@courchevel.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt160419;45.422627, 6.641541;Auvergne-Rhône-Alpes;Savoie
;Office De Tourisme De La Grande Plagne - BIT La Plagne Montalbert;RT OT - OT73SMB|DGE Auvergne Rhone-Alpes|ADN Tourisme;Office de tourisme;AIME;73210;https://www.la-plagne.com/;Centre Station Montalbert;0479097733;info.montalbert@la-plagne.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt160422;;;
;Office De Tourisme Meribel Tourisme - BIT Meribel-Mottaret Front de neige;RT OT - OT73SMB|DGE Auvergne Rhone-Alpes|ADN Tourisme;Office de tourisme;LES ALLUES;73550;https://www.meribel.net/;Maison Du Tourisme Front de neige - Meribel-Mottaret;0479086001;info@meribel.net;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt160632;45.389174, 6.568772;Auvergne-Rhône-Alpes;Savoie
;Office De Tourisme Peisey Vallandry - BIT du Village;RT OT - OT73SMB|DGE Auvergne Rhone-Alpes|ADN Tourisme;Office de tourisme;PEISEY-NANCROIX;73210;https://www.peisey-vallandry.com/;Place de Roscanvel Peisey Village;04 79 07 94 28;info@peisey-vallandry.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt161367;45.543611, 6.7573;Auvergne-Rhône-Alpes;Savoie
;MACARONS DE LA GRAND MERE AUZOU;NORMANDIE QUALITE TOURISME|DGE Normandie|CCI Rouen Métropole;Commerce;ROUEN;76000;https://auzouchocolatier.fr/;69 RUE DES CARMES;05 35 36 80 02;rouen@auzouchocolatier.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt162133;49.442074, 1.094765;Normandie;Seine-Maritime
;"Camping ""L'Orée des Bois""";DGE Nouvelle-Aquitaine|Charentes Tourisme;Camping;ROYAN;17200;http://www.campingloreedesboisroyan.fr;9 rue des Sansonnets;05 46 39 07 92;campingloreedesboisr@free.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt166771;45.645278, -1.026322;Nouvelle-Aquitaine;Charente-Maritime
;Camping Intercommunal de Neufchâteau;Camping Qualité|DGE Grand-Est;Camping;NEUFCHATEAU;88300;https://www.camping-neufchateau-vosges.com/;Place Pitet;03 29 94 10 95;direction@tourisme-ouest-vosges.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt170356;48.357178, 5.68567;Grand Est;Vosges
